Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL JPY,Return %,Commission JPY,Favorable excursion JPY,Favorable excursion %,Adverse excursion JPY,Adverse excursion %,Cumulative PnL JPY,Cumulative PnL %,Duration (bars)
420,Exit short,2026-04-27 16:45,TSL,4675.32,1,4678.03,431.7,0.06,0,591,0.08,-237.35,-0.03,29959.5,3.00,13
420,Entry short,2026-04-27 16:32,M1 scalp down,4678.03,1,4678.03,431.7,0.06,0,591,0.08,-237.35,-0.03,29959.5,3.00,13
421,Exit short,2026-04-27 17:05,TSL,4674.91,1,4676.99,331.34,0.04,0,517.72,0.07,-242.13,-0.03,30290.84,3.03,11
421,Entry short,2026-04-27 16:54,M1 scalp down,4676.99,1,4676.99,331.34,0.04,0,517.72,0.07,-242.13,-0.03,30290.84,3.03,11
422,Exit short,2026-04-27 18:06,TSL,4680.38,1,4683.18,446.03,0.06,0,672.24,0.09,-111.51,-0.01,30736.88,3.07,15
422,Entry short,2026-04-27 17:51,M1 scalp down,4683.18,1,4683.18,446.03,0.06,0,672.24,0.09,-111.51,-0.01,30736.88,3.07,15
423,Exit short,2026-04-27 22:00,SL,4685.18,1,4679.88,-844.87,-0.11,0,383.91,0.05,-844.87,-0.11,29892,2.99,75
423,Entry short,2026-04-27 19:45,M1 scalp down,4679.88,1,4679.88,-844.87,-0.11,0,383.91,0.05,-844.87,-0.11,29892,2.99,75
424,Exit short,2026-04-28 19:55,TSL,4595.39,1,4597.23,293.31,0.04,0,615.32,0.08,-427.22,-0.06,30185.32,3.02,19
424,Entry short,2026-04-28 19:36,M1 scalp down,4597.23,1,4597.23,293.31,0.04,0,615.32,0.08,-427.22,-0.06,30185.32,3.02,19
425,Exit short,2026-04-28 20:22,TSL,4592.51,1,4596.88,696.62,0.10,0,865.6,0.12,-277.37,-0.04,30881.94,3.09,17
425,Entry short,2026-04-28 20:05,M1 scalp down,4596.88,1,4596.88,696.62,0.10,0,865.6,0.12,-277.37,-0.04,30881.94,3.09,17
426,Exit short,2026-04-28 22:00,SL,4598.6,1,4594.74,-616.1,-0.08,0,409.68,0.06,-616.1,-0.08,30265.84,3.03,29
426,Entry short,2026-04-28 20:31,M1 scalp down,4594.74,1,4594.74,-616.1,-0.08,0,409.68,0.06,-616.1,-0.08,30265.84,3.03,29
427,Exit short,2026-04-29 22:05,TSL,4540.04,1,4543.21,508.58,0.07,0,669.01,0.09,-200.54,-0.03,30774.42,3.08,6
427,Entry short,2026-04-29 20:59,M1 scalp down,4543.21,1,4543.21,508.58,0.07,0,669.01,0.09,-200.54,-0.03,30774.42,3.08,6
428,Exit long,2026-04-30 19:40,TSL,4620.64,1,4616.56,654.57,0.09,0,815.01,0.11,-213.38,-0.03,31428.99,3.14,9
428,Entry long,2026-04-30 19:31,M1 scalp up,4616.56,1,4616.56,654.57,0.09,0,815.01,0.11,-213.38,-0.03,31428.99,3.14,9
429,Exit long,2026-04-30 20:01,TSL,4618.75,1,4616.08,428.36,0.06,0,691.47,0.09,-240.65,-0.03,31857.35,3.19,10
429,Entry long,2026-04-30 19:51,M1 scalp up,4616.08,1,4616.08,428.36,0.06,0,691.47,0.09,-240.65,-0.03,31857.35,3.19,10
430,Exit long,2026-04-30 20:20,TSL,4618.49,1,4616.25,359.37,0.05,0,519.81,0.07,-40.11,-0.01,32216.73,3.22,5
430,Entry long,2026-04-30 20:15,M1 scalp up,4616.25,1,4616.25,359.37,0.05,0,519.81,0.07,-40.11,-0.01,32216.73,3.22,5
431,Exit long,2026-04-30 20:57,TSL,4620.61,1,4616.24,701.1,0.09,0,861.54,0.12,-152.41,-0.02,32917.83,3.29,30
431,Entry long,2026-04-30 20:27,M1 scalp up,4616.24,1,4616.24,701.1,0.09,0,861.54,0.12,-152.41,-0.02,32917.83,3.29,30
432,Exit long,2026-05-01 19:52,SL,4610.76,1,4615.71,-775.13,-0.11,0,0,0.00,-775.13,-0.11,32142.7,3.21,11
432,Entry long,2026-05-01 19:41,M1 scalp up,4615.71,1,4615.71,-775.13,-0.11,0,0,0.00,-775.13,-0.11,32142.7,3.21,11
433,Exit long,2026-05-01 20:53,TSL,4614.97,1,4612.25,425.93,0.06,0,582.52,0.08,-336.67,-0.05,32568.63,3.26,15
433,Entry long,2026-05-01 20:38,M1 scalp up,4612.25,1,4612.25,425.93,0.06,0,582.52,0.08,-336.67,-0.05,32568.63,3.26,15
434,Exit short,2026-05-04 20:44,SL,4518.32,1,4514.74,-562.12,-0.08,0,83.22,0.01,-562.12,-0.08,32006.51,3.20,17
434,Entry short,2026-05-04 20:27,M1 scalp down,4514.74,1,4514.74,-562.12,-0.08,0,83.22,0.01,-562.12,-0.08,32006.51,3.20,17
435,Exit short,2026-05-04 22:07,TSL,4519.94,1,4521.69,275.13,0.04,0,485.8,0.07,-416.63,-0.06,32281.64,3.23,11
435,Entry short,2026-05-04 20:56,M1 scalp down,4521.69,1,4521.69,275.13,0.04,0,485.8,0.07,-416.63,-0.06,32281.64,3.23,11
436,Exit short,2026-05-05 17:05,TSL,4559.72,1,4562.02,361.6,0.05,0,518.82,0.07,-4.72,0.00,32643.24,3.26,3
436,Entry short,2026-05-05 17:02,M1 scalp down,4562.02,1,4562.02,361.6,0.05,0,518.82,0.07,-4.72,0.00,32643.24,3.26,3
437,Exit short,2026-05-05 17:55,TSL,4559.22,1,4562.08,449.64,0.06,0,606.86,0.08,0,0.00,33092.89,3.31,5
437,Entry short,2026-05-05 17:50,M1 scalp down,4562.08,1,4562.08,449.64,0.06,0,606.86,0.08,0,0.00,33092.89,3.31,5
438,Exit short,2026-05-05 19:55,TSL,4555.26,1,4557.35,328.59,0.05,0,485.8,0.07,-235.83,-0.03,33421.47,3.34,17
438,Entry short,2026-05-05 19:38,M1 scalp down,4557.35,1,4557.35,328.59,0.05,0,485.8,0.07,-235.83,-0.03,33421.47,3.34,17
439,Exit short,2026-05-05 22:02,TSL,4553.83,1,4556.11,359.95,0.05,0,535.19,0.07,-583.28,-0.08,33781.42,3.38,56
439,Entry short,2026-05-05 20:06,M1 scalp down,4556.11,1,4556.11,359.95,0.05,0,535.19,0.07,-583.28,-0.08,33781.42,3.38,56
440,Exit long,2026-05-06 17:58,TSL,4683.63,1,4681.12,396.26,0.05,0,554.13,0.07,-342.58,-0.05,34177.68,3.42,25
440,Entry long,2026-05-06 17:33,M1 scalp up,4681.12,1,4681.12,396.26,0.05,0,554.13,0.07,-342.58,-0.05,34177.68,3.42,25
441,Exit long,2026-05-06 19:33,TSL,4698.11,1,4695.85,356.79,0.05,0,536.76,0.07,-9.47,0.00,34534.47,3.45,2
441,Entry long,2026-05-06 19:31,M1 scalp up,4695.85,1,4695.85,356.79,0.05,0,536.76,0.07,-9.47,0.00,34534.47,3.45,2
442,Exit long,2026-05-06 19:59,SL,4692.8,1,4697.1,-678.85,-0.09,0,274.7,0.04,-678.85,-0.09,33855.62,3.39,24
442,Entry long,2026-05-06 19:35,M1 scalp up,4697.1,1,4697.1,-678.85,-0.09,0,274.7,0.04,-678.85,-0.09,33855.62,3.39,24
443,Exit long,2026-05-06 20:29,SL,4692.57,1,4696.42,-607.81,-0.08,0,17.37,0.00,-607.81,-0.08,33247.81,3.32,6
443,Entry long,2026-05-06 20:23,M1 scalp up,4696.42,1,4696.42,-607.81,-0.08,0,17.37,0.00,-607.81,-0.08,33247.81,3.32,6
444,Exit long,2026-05-06 20:47,SL,4686.2,1,4689.53,-525.71,-0.07,0,121.56,0.02,-525.71,-0.07,32722.1,3.27,6
444,Entry long,2026-05-06 20:41,M1 scalp up,4689.53,1,4689.53,-525.71,-0.07,0,121.56,0.02,-525.71,-0.07,32722.1,3.27,6
445,Exit long,2026-05-08 17:02,TSL,4714.31,1,4711.85,385.91,0.05,0,586.71,0.08,-83.14,-0.01,33108.01,3.31,6
445,Entry long,2026-05-08 16:56,M1 scalp up,4711.85,1,4711.85,385.91,0.05,0,586.71,0.08,-83.14,-0.01,33108.01,3.31,6
446,Exit long,2026-05-08 18:01,TSL,4723.33,1,4720.13,502,0.07,0,952.23,0.13,-112.95,-0.02,33610,3.36,19
446,Entry long,2026-05-08 17:42,M1 scalp up,4720.13,1,4720.13,502,0.07,0,952.23,0.13,-112.95,-0.02,33610,3.36,19
447,Exit long,2026-05-08 19:41,TSL,4725.82,1,4722.29,553.77,0.07,0,713.78,0.10,-69.02,-0.01,34163.77,3.42,5
447,Entry long,2026-05-08 19:36,M1 scalp up,4722.29,1,4722.29,553.77,0.07,0,713.78,0.10,-69.02,-0.01,34163.77,3.42,5
448,Exit long,2026-05-08 20:10,SL,4720.66,1,4723.93,-512.98,-0.07,0,169.42,0.02,-512.98,-0.07,33650.79,3.37,16
448,Entry long,2026-05-08 19:54,M1 scalp up,4723.93,1,4723.93,-512.98,-0.07,0,169.42,0.02,-512.98,-0.07,33650.79,3.37,16
449,Exit long,2026-05-10 22:01,SL,4698.97,1,4717.16,-2849.43,-0.39,0,296.49,0.04,-2849.43,-0.39,30801.37,3.08,42
449,Entry long,2026-05-08 20:18,M1 scalp up,4717.16,1,4717.16,-2849.43,-0.39,0,296.49,0.04,-2849.43,-0.39,30801.37,3.08,42
450,Exit long,2026-05-11 16:15,SL,4725.91,1,4730.87,-776.97,-0.10,0,327.39,0.04,-776.97,-0.10,30024.39,3.00,8
450,Entry long,2026-05-11 16:07,M1 scalp up,4730.87,1,4730.87,-776.97,-0.10,0,327.39,0.04,-776.97,-0.10,30024.39,3.00,8
451,Exit long,2026-05-11 18:09,TSL,4725.94,1,4722.35,562.37,0.08,0,719.01,0.10,-53.26,-0.01,30586.76,3.06,14
451,Entry long,2026-05-11 17:55,M1 scalp up,4722.35,1,4722.35,562.37,0.08,0,719.01,0.10,-53.26,-0.01,30586.76,3.06,14
452,Exit long,2026-05-11 19:39,TSL,4726.64,1,4723.3,523.2,0.07,0,689.25,0.09,-51.69,-0.01,31109.96,3.11,8
452,Entry long,2026-05-11 19:31,M1 scalp up,4723.3,1,4723.3,523.2,0.07,0,689.25,0.09,-51.69,-0.01,31109.96,3.11,8
453,Exit long,2026-05-11 20:35,TSL,4737.13,1,4734.03,485.61,0.07,0,642.26,0.09,-640.69,-0.09,31595.57,3.16,26
453,Entry long,2026-05-11 20:09,M1 scalp up,4734.03,1,4734.03,485.61,0.07,0,642.26,0.09,-640.69,-0.09,31595.57,3.16,26
454,Exit long,2026-05-11 20:50,SL,4734.81,2,9474.26,-726.85,-0.05,0,75.19,0.01,-726.85,-0.05,30868.72,3.09,4
454,Entry long,2026-05-11 20:46,M1 scalp up,4737.13,2,9474.26,-726.85,-0.05,0,75.19,0.01,-726.85,-0.05,30868.72,3.09,4
455,Exit short,2026-05-12 18:20,SL,4683.88,1,4678.98,-769.97,-0.10,0,422.7,0.06,-769.97,-0.10,30098.75,3.01,36
455,Entry short,2026-05-12 17:44,M1 scalp down,4678.98,1,4678.98,-769.97,-0.10,0,422.7,0.06,-769.97,-0.10,30098.75,3.01,36
456,Exit long,2026-05-12 22:01,TSL,4714.85,1,4713.14,269.52,0.04,0,658.83,0.09,-190.14,-0.03,30368.28,3.04,25
456,Entry long,2026-05-12 20:36,M1 scalp up,4713.14,1,4713.14,269.52,0.04,0,658.83,0.09,-190.14,-0.03,30368.28,3.04,25
457,Exit short,2026-05-13 19:54,TSL,4685.32,1,4688.86,557.96,0.08,0,791.23,0.11,-83.54,-0.01,30926.24,3.09,14
457,Entry short,2026-05-13 19:40,M1 scalp down,4688.86,1,4688.86,557.96,0.08,0,791.23,0.11,-83.54,-0.01,30926.24,3.09,14
458,Exit short,2026-05-13 20:21,SL,4691.77,1,4688.01,-592.64,-0.08,0,81.96,0.01,-592.64,-0.08,30333.6,3.03,15
458,Entry short,2026-05-13 20:06,M1 scalp down,4688.01,1,4688.01,-592.64,-0.08,0,81.96,0.01,-592.64,-0.08,30333.6,3.03,15
459,Exit short,2026-05-13 22:02,TSL,4690.61,2,9383.74,397.78,0.03,0,830.28,0.06,-666.12,-0.04,30731.38,3.07,2
459,Entry short,2026-05-13 22:00,M1 scalp down,4691.87,2,9383.74,397.78,0.03,0,830.28,0.06,-666.12,-0.04,30731.38,3.07,2
460,Exit short,2026-05-14 17:21,SL,4682.97,1,4677.97,-789.24,-0.11,0,26.83,0.00,-789.24,-0.11,29942.14,2.99,22
460,Entry short,2026-05-14 16:59,M1 scalp down,4677.97,1,4677.97,-789.24,-0.11,0,26.83,0.00,-789.24,-0.11,29942.14,2.99,22
461,Exit short,2026-05-14 17:55,TSL,4679.03,1,4681.28,355.16,0.05,0,513.01,0.07,-88.39,-0.01,30297.3,3.03,12
461,Entry short,2026-05-14 17:43,M1 scalp down,4681.28,1,4681.28,355.16,0.05,0,513.01,0.07,-88.39,-0.01,30297.3,3.03,12
462,Exit short,2026-05-14 22:01,TSL,4649.65,1,4650.88,194.79,0.03,0,733.22,0.10,-437.08,-0.06,30492.08,3.05,19
462,Entry short,2026-05-14 20:42,M1 scalp down,4650.88,1,4650.88,194.79,0.03,0,733.22,0.10,-437.08,-0.06,30492.08,3.05,19
463,Exit short,2026-05-15 19:54,TSL,4549.69,1,4552.01,367.4,0.05,0,568.52,0.08,-527.35,-0.07,30859.48,3.09,23
463,Entry short,2026-05-15 19:31,M1 scalp down,4552.01,1,4552.01,367.4,0.05,0,568.52,0.08,-527.35,-0.07,30859.48,3.09,23
464,Exit short,2026-05-17 22:02,TSL,4530.61,1,4539.91,1476.08,0.20,0,1684,0.23,-121.94,-0.02,32335.56,3.23,2
464,Entry short,2026-05-15 20:59,M1 scalp down,4539.91,1,4539.91,1476.08,0.20,0,1684,0.23,-121.94,-0.02,32335.56,3.23,2
465,Exit short,2026-05-18 22:00,SL,4569.22,1,4563.45,-916.2,-0.13,0,171.42,0.02,-916.2,-0.13,31419.36,3.14,18
465,Entry short,2026-05-18 20:42,M1 scalp down,4563.45,1,4563.45,-916.2,-0.13,0,171.42,0.02,-916.2,-0.13,31419.36,3.14,18
466,Exit short,2026-05-19 17:25,TSL,4504.41,1,4508.63,670.08,0.09,0,828.86,0.12,-392.2,-0.05,32089.44,3.21,16
466,Entry short,2026-05-19 17:09,M1 scalp down,4508.63,1,4508.63,670.08,0.09,0,828.86,0.12,-392.2,-0.05,32089.44,3.21,16
467,Exit short,2026-05-19 20:43,TSL,4482.7,1,4485.39,427.13,0.06,0,585.92,0.08,-441.43,-0.06,32516.57,3.25,34
467,Entry short,2026-05-19 20:09,M1 scalp down,4485.39,1,4485.39,427.13,0.06,0,585.92,0.08,-441.43,-0.06,32516.57,3.25,34
468,Exit short,2026-05-19 22:01,TSL,4481.59,1,4483.75,343.6,0.05,0,628.35,0.09,-52.4,-0.01,32860.18,3.29,12
468,Entry short,2026-05-19 20:49,M1 scalp down,4483.75,1,4483.75,343.6,0.05,0,628.35,0.09,-52.4,-0.01,32860.18,3.29,12
469,Exit long,2026-05-20 18:20,TSL,4535.62,1,4532.89,434.28,0.06,0,593.35,0.08,-617.21,-0.09,33294.45,3.33,31
469,Entry long,2026-05-20 17:49,M1 scalp up,4532.89,1,4532.89,434.28,0.06,0,593.35,0.08,-617.21,-0.09,33294.45,3.33,31
470,Exit long,2026-05-20 20:11,TSL,4549.43,1,4545.97,550.4,0.08,0,709.48,0.10,-95.45,-0.01,33844.86,3.38,24
470,Entry long,2026-05-20 19:47,M1 scalp up,4545.97,1,4545.97,550.4,0.08,0,709.48,0.10,-95.45,-0.01,33844.86,3.38,24
471,Exit long,2026-05-20 22:09,SL,4540.76,1,4545.57,-764.33,-0.11,0,429.04,0.06,-764.33,-0.11,33080.53,3.31,48
471,Entry long,2026-05-20 20:21,M1 scalp up,4545.57,1,4545.57,-764.33,-0.11,0,429.04,0.06,-764.33,-0.11,33080.53,3.31,48
472,Exit short,2026-05-21 16:51,TSL,4517.3,1,4520.21,462.41,0.06,0,621.31,0.09,-11.12,0.00,33542.94,3.35,5
472,Entry short,2026-05-21 16:46,M1 scalp down,4520.21,1,4520.21,462.41,0.06,0,621.31,0.09,-11.12,0.00,33542.94,3.35,5
473,Exit short,2026-05-21 17:06,TSL,4516.34,1,4519.78,546.63,0.08,0,705.53,0.10,-352.77,-0.05,34089.57,3.41,6
473,Entry short,2026-05-21 17:00,M1 scalp down,4519.78,1,4519.78,546.63,0.08,0,705.53,0.10,-352.77,-0.05,34089.57,3.41,6
474,Exit long,2026-05-21 19:51,TSL,4542.18,1,4539.36,448.11,0.06,0,607.01,0.08,-50.85,-0.01,34537.68,3.45,6
474,Entry long,2026-05-21 19:45,M1 scalp up,4539.36,1,4539.36,448.11,0.06,0,607.01,0.08,-50.85,-0.01,34537.68,3.45,6
475,Exit long,2026-05-21 19:57,TSL,4542.54,1,4538.56,632.44,0.09,0,839.01,0.12,-603.84,-0.08,35170.12,3.52,3
475,Entry long,2026-05-21 19:54,M1 scalp up,4538.56,1,4538.56,632.44,0.09,0,839.01,0.12,-603.84,-0.08,35170.12,3.52,3
476,Exit long,2026-05-21 22:02,TSL,4544.48,1,4541.44,483.14,0.07,0,672.26,0.09,-268.55,-0.04,35653.25,3.57,40
476,Entry long,2026-05-21 20:22,M1 scalp up,4541.44,1,4541.44,483.14,0.07,0,672.26,0.09,-268.55,-0.04,35653.25,3.57,40
477,Exit short,2026-05-22 16:26,SL,4523.97,1,4519.38,-729.47,-0.10,0,198.66,0.03,-729.47,-0.10,34923.78,3.49,4
477,Entry short,2026-05-22 16:22,M1 scalp down,4519.38,1,4519.38,-729.47,-0.10,0,198.66,0.03,-729.47,-0.10,34923.78,3.49,4
478,Exit short,2026-05-22 17:20,TSL,4515.53,1,4518.1,408.44,0.06,0,570.54,0.08,-460.89,-0.06,35332.22,3.53,19
478,Entry short,2026-05-22 17:01,M1 scalp down,4518.1,1,4518.1,408.44,0.06,0,570.54,0.08,-460.89,-0.06,35332.22,3.53,19
479,Exit short,2026-05-22 20:03,TSL,4505.86,1,4508.72,454.53,0.06,0,613.45,0.09,-332.16,-0.05,35786.75,3.58,27
479,Entry short,2026-05-22 19:36,M1 scalp down,4508.72,1,4508.72,454.53,0.06,0,613.45,0.09,-332.16,-0.05,35786.75,3.58,27
480,Exit short,2026-05-22 20:46,TSL,4505.39,1,4508.12,433.87,0.06,0,645.24,0.09,-384.6,-0.05,36220.62,3.62,32
480,Entry short,2026-05-22 20:14,M1 scalp down,4508.12,1,4508.12,433.87,0.06,0,645.24,0.09,-384.6,-0.05,36220.62,3.62,32
481,Exit short,2026-05-24 22:00,SL,4542.59,1,4507.85,-5529.77,-0.77,0,472.01,0.07,-5529.77,-0.77,30690.84,3.07,11
481,Entry short,2026-05-22 20:49,M1 scalp down,4507.85,1,4507.85,-5529.77,-0.77,0,472.01,0.07,-5529.77,-0.77,30690.84,3.07,11
482,Exit long,2026-05-25 13:57,TSL,4564.01,1,4561.83,347,0.05,0,506.18,0.07,-265.82,-0.04,31037.85,3.10,10
482,Entry long,2026-05-25 13:47,M1 scalp up,4561.83,1,4561.83,347,0.05,0,506.18,0.07,-265.82,-0.04,31037.85,3.10,10
483,Exit long,2026-05-25 15:11,TSL,4570.37,1,4567.79,410.67,0.06,0,576.22,0.08,-425,-0.06,31448.52,3.14,50
483,Entry long,2026-05-25 14:21,M1 scalp up,4567.79,1,4567.79,410.67,0.06,0,576.22,0.08,-425,-0.06,31448.52,3.14,50
484,Exit long,2026-05-25 16:51,TSL,4573.34,1,4571.01,370.88,0.05,0,538.01,0.07,-678.09,-0.09,31819.4,3.18,78
484,Entry long,2026-05-25 15:33,M1 scalp up,4571.01,1,4571.01,370.88,0.05,0,538.01,0.07,-678.09,-0.09,31819.4,3.18,78
485,Exit long,2026-05-25 17:04,TSL,4575.6,1,4571.35,676.5,0.09,0,835.67,0.11,-60.49,-0.01,32495.9,3.25,10
485,Entry long,2026-05-25 16:54,M1 scalp up,4571.35,1,4571.35,676.5,0.09,0,835.67,0.11,-60.49,-0.01,32495.9,3.25,10
486,Exit long,2026-05-25 17:33,SL,4570.18,1,4574.17,-635.11,-0.09,0,68.45,0.01,-635.11,-0.09,31860.79,3.19,18
486,Entry long,2026-05-25 17:15,M1 scalp up,4574.17,1,4574.17,-635.11,-0.09,0,68.45,0.01,-635.11,-0.09,31860.79,3.19,18
487,Exit long,2026-05-25 18:06,TSL,4568.16,1,4563.94,671.72,0.09,0,830.9,0.11,-4.78,0.00,32532.51,3.25,14
487,Entry long,2026-05-25 17:52,M1 scalp up,4563.94,1,4563.94,671.72,0.09,0,830.9,0.11,-4.78,0.00,32532.51,3.25,14
488,Exit short,2026-05-26 16:33,SL,4510.17,1,4505.2,-789.62,-0.11,0,433.74,0.06,-789.62,-0.11,31742.89,3.17,13
488,Entry short,2026-05-26 16:20,M1 scalp down,4505.2,1,4505.2,-789.62,-0.11,0,433.74,0.06,-789.62,-0.11,31742.89,3.17,13
489,Exit short,2026-05-26 16:43,TSL,4507.4,1,4509.84,387.66,0.05,0,546.54,0.08,-4.77,0.00,32130.55,3.21,4
489,Entry short,2026-05-26 16:39,M1 scalp down,4509.84,1,4509.84,387.66,0.05,0,546.54,0.08,-4.77,0.00,32130.55,3.21,4
490,Exit short,2026-05-26 17:31,TSL,4498.99,1,4505.65,1058.13,0.15,0,1217.01,0.17,-306.63,-0.04,33188.68,3.32,29
490,Entry short,2026-05-26 17:02,M1 scalp down,4505.65,1,4505.65,1058.13,0.15,0,1217.01,0.17,-306.63,-0.04,33188.68,3.32,29
491,Exit short,2026-05-26 17:57,TSL,4494.18,1,4500.95,1075.6,0.15,0,1390.18,0.19,-55.61,-0.01,34264.28,3.43,5
491,Entry short,2026-05-26 17:52,M1 scalp down,4500.95,1,4500.95,1075.6,0.15,0,1390.18,0.19,-55.61,-0.01,34264.28,3.43,5
492,Exit short,2026-05-26 19:49,SL,4507.51,1,4503.62,-618.04,-0.09,0,79.44,0.01,-618.04,-0.09,33646.25,3.36,14
492,Entry short,2026-05-26 19:35,M1 scalp down,4503.62,1,4503.62,-618.04,-0.09,0,79.44,0.01,-618.04,-0.09,33646.25,3.36,14
493,Exit short,2026-05-26 20:53,TSL,4504.75,1,4508.38,576.73,0.08,0,735.61,0.10,-389.25,-0.05,34222.97,3.42,56
493,Entry short,2026-05-26 19:57,M1 scalp down,4508.38,1,4508.38,576.73,0.08,0,735.61,0.10,-389.25,-0.05,34222.97,3.42,56
494,Exit short,2026-05-27 17:02,TSL,4448.8,1,4452.13,530.44,0.07,0,745.48,0.11,-189.56,-0.03,34753.41,3.48,21
494,Entry short,2026-05-27 16:41,M1 scalp down,4452.13,1,4452.13,530.44,0.07,0,745.48,0.11,-189.56,-0.03,34753.41,3.48,21
495,Exit short,2026-05-27 17:10,TSL,4443.5,1,4451.66,1299.81,0.18,0,1459.11,0.21,0,0.00,36053.23,3.61,4
495,Entry short,2026-05-27 17:06,M1 scalp down,4451.66,1,4451.66,1299.81,0.18,0,1459.11,0.21,0,0.00,36053.23,3.61,4
496,Exit short,2026-05-27 18:01,TSL,4450.48,1,4453.59,495.4,0.07,0,654.69,0.09,-76.46,-0.01,36548.62,3.65,8
496,Entry short,2026-05-27 17:53,M1 scalp down,4453.59,1,4453.59,495.4,0.07,0,654.69,0.09,-76.46,-0.01,36548.62,3.65,8
497,Exit short,2026-05-27 19:59,TSL,4449.97,1,4452.78,447.61,0.06,0,632.39,0.09,-320.17,-0.05,36996.23,3.70,24
497,Entry short,2026-05-27 19:35,M1 scalp down,4452.78,1,4452.78,447.61,0.06,0,632.39,0.09,-320.17,-0.05,36996.23,3.70,24
498,Exit short,2026-05-27 20:15,SL,4456.7,1,4453.22,-554.33,-0.08,0,259.64,0.04,-554.33,-0.08,36441.89,3.64,13
498,Entry short,2026-05-27 20:02,M1 scalp down,4453.22,1,4453.22,-554.33,-0.08,0,259.64,0.04,-554.33,-0.08,36441.89,3.64,13
499,Exit short,2026-05-27 20:58,SL,4456.05,2,8907.5,-732.74,-0.05,0,60.53,0.00,-732.74,-0.05,35709.16,3.57,10
499,Entry short,2026-05-27 20:48,M1 scalp down,4453.75,2,8907.5,-732.74,-0.05,0,60.53,0.00,-732.74,-0.05,35709.16,3.57,10
500,Exit long,2026-05-28 20:02,SL,4496.21,1,4500,-604.5,-0.08,0,274.34,0.04,-604.5,-0.08,35104.66,3.51,26
500,Entry long,2026-05-28 19:36,M1 scalp up,4500,1,4500,-604.5,-0.08,0,274.34,0.04,-604.5,-0.08,35104.66,3.51,26
501,Exit long,2026-05-28 22:08,SL,4494.42,1,4497.42,-477.69,-0.07,0,240.44,0.03,-477.69,-0.07,34626.97,3.46,29
501,Entry long,2026-05-28 20:39,M1 scalp up,4497.42,1,4497.42,-477.69,-0.07,0,240.44,0.03,-477.69,-0.07,34626.97,3.46,29
502,Exit long,2026-05-29 19:49,SL,4548.84,1,4552.56,-592.34,-0.08,0,74.84,0.01,-592.34,-0.08,34034.63,3.40,6
502,Entry long,2026-05-29 19:43,M1 scalp up,4552.56,1,4552.56,-592.34,-0.08,0,74.84,0.01,-592.34,-0.08,34034.63,3.40,6
503,Exit long,2026-05-29 20:16,TSL,4548.16,1,4545.8,375.78,0.05,0,535.01,0.07,-484.06,-0.07,34410.42,3.44,19
503,Entry long,2026-05-29 19:57,M1 scalp up,4545.8,1,4545.8,375.78,0.05,0,535.01,0.07,-484.06,-0.07,34410.42,3.44,19
504,Exit long,2026-05-29 20:41,SL,4541.57,1,4545.24,-584.37,-0.08,0,41.4,0.01,-584.37,-0.08,33826.04,3.38,20
504,Entry long,2026-05-29 20:21,M1 scalp up,4545.24,1,4545.24,-584.37,-0.08,0,41.4,0.01,-584.37,-0.08,33826.04,3.38,20
505,Exit long,2026-05-31 22:00,SL,4524.71,1,4541.88,-2733.98,-0.38,0,199.04,0.03,-2733.98,-0.38,31092.06,3.11,11
505,Entry long,2026-05-29 20:49,M1 scalp up,4541.88,1,4541.88,-2733.98,-0.38,0,199.04,0.03,-2733.98,-0.38,31092.06,3.11,11
506,Exit short,2026-06-01 16:52,SL,4475.18,1,4470.38,-764.3,-0.11,0,17.52,0.00,-764.3,-0.11,30327.76,3.03,4
506,Entry short,2026-06-01 16:48,M1 scalp down,4470.38,1,4470.38,-764.3,-0.11,0,17.52,0.00,-764.3,-0.11,30327.76,3.03,4
507,Exit short,2026-06-01 17:29,SL,4480.53,1,4475.83,-748.38,-0.11,0,554.12,0.08,-748.38,-0.11,29579.38,2.96,9
507,Entry short,2026-06-01 17:20,M1 scalp down,4475.83,1,4475.83,-748.38,-0.11,0,554.12,0.08,-748.38,-0.11,29579.38,2.96,9
508,Exit short,2026-06-01 22:37,TSL,4481.45,1,4483.21,281,0.04,0,542.84,0.08,-546.03,-0.08,29860.38,2.99,94
508,Entry short,2026-06-01 20:03,M1 scalp down,4483.21,1,4483.21,281,0.04,0,542.84,0.08,-546.03,-0.08,29860.38,2.99,94
509,Exit short,2026-06-02 17:11,TSL,4487.81,1,4490.32,400.74,0.06,0,560.4,0.08,-424.69,-0.06,30261.12,3.03,24
509,Entry short,2026-06-02 16:47,M1 scalp down,4490.32,1,4490.32,400.74,0.06,0,560.4,0.08,-424.69,-0.06,30261.12,3.03,24
510,Exit short,2026-06-02 17:37,TSL,4483.5,1,4488.69,828.63,0.12,0,1004.25,0.14,-493.34,-0.07,31089.74,3.11,8
510,Entry short,2026-06-02 17:29,M1 scalp down,4488.69,1,4488.69,828.63,0.12,0,1004.25,0.14,-493.34,-0.07,31089.74,3.11,8
511,Exit short,2026-06-02 17:56,TSL,4483.62,1,4485.94,370.41,0.05,0,530.06,0.07,-108.57,-0.02,31460.15,3.15,6
511,Entry short,2026-06-02 17:50,M1 scalp down,4485.94,1,4485.94,370.41,0.05,0,530.06,0.07,-108.57,-0.02,31460.15,3.15,6
